"subject" "activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()"
14 "WALKING" 0.275137455769231 -0.0170287450711538 -0.106808685096154 -0.977953881730769 -0.946772219038462 -0.948768659615385 0.679321458653846 0.0741897502288461 0.127772603271154 -0.994181141346154 -0.985071981538462 -0.976366301153846 0.0772316550384615 0.00754110147788462 -0.00126573440796154 -0.975637307884615 -0.960977296153846 -0.975318421730769 -0.0302446846903846 -0.0729841254615385 0.0886081977692308 -0.960987140769231 -0.955460571288462 -0.955541169423077 -0.0971341481153846 -0.0436153128269231 -0.0498611785538462 -0.974182434615385 -0.978597571346154 -0.977447040192308 -0.960370281730769 -0.961552122307692 -0.960370281730769 -0.961552122307692 -0.972588206923077 -0.968104696538462 -0.948084790384615 -0.944716408846154 -0.978388801346154 -0.977529497692308 -0.977320205769231 -0.951120203461538 -0.959991658461538 -0.978385959615385 -0.947307284423077 -0.946177079423077 -0.0138822902461538 0.0467489569673077 0.0875899763821154 -0.9762272825 -0.961849907884615 -0.971739685384615 -0.977233434807692 -0.9627673825 -0.977532884423077 0.193793777546154 -0.0319540281494231 0.0273581863653846 -0.960043508653846 -0.963272095769231 -0.958851023076923 -0.961911449615385 -0.951571567115385 -0.958568302307692 -0.0745015582692308 -0.226953594059615 -0.0453071360430769 -0.962928360769231 -0.965945530769231 0.142365182588462 -0.968166734615385 -0.967237336346154 0.335545237211538 -0.9575747425 -0.9466780875 -0.0967746728413462 -0.978130427115385 -0.978034123269231 0.178294937488462
14 "WALKING_DOWNSTAIRS" 0.275213237333333 -0.0191346235222222 -0.111182295133333 -0.922216613777778 -0.874398463577778 -0.889955739266667 0.713504124755556 0.0865137775888889 0.142866435773333 -0.992515636222222 -0.983461002222222 -0.980445564222222 0.0715083060222222 0.0209574490866667 -0.00658432772977778 -0.928086842444444 -0.914462907111111 -0.939271727777778 -0.0278819560977778 -0.0818509104888889 0.0960095998444444 -0.927720545333333 -0.917785336577778 -0.916180856666667 -0.100043647466667 -0.0379505373111111 -0.0494111208888889 -0.940905766888889 -0.954658401111111 -0.945418188444444 -0.896360638222222 -0.906176182196222 -0.896360638222222 -0.906176182196222 -0.924989329777778 -0.921108584666667 -0.902730226888889 -0.917521728222222 -0.948593347777778 -0.953477351777778 -0.930685447777778 -0.892634264 -0.913312392666667 -0.91941176 -0.873015857044444 -0.885785811877778 -0.0626755627977778 0.00161105405333333 0.0967742560737778 -0.934196139555556 -0.918061064888889 -0.935663914444444 -0.928233083333333 -0.916472641777778 -0.941630581555556 0.114552281426667 -0.0783078986444444 -0.0350111815456222 -0.925181391111111 -0.933303810666667 -0.921499694 -0.929397590222222 -0.910563819333333 -0.922263215555556 -0.139054607911111 -0.199215656122667 -0.0438701661777778 -0.913867686888889 -0.915852754444444 0.110563942144444 -0.922879428666667 -0.918760455777778 0.312139017312667 -0.930896962444444 -0.923434009555556 -0.0591892981844444 -0.954084710222222 -0.955834625555556 0.173684105333333
14 "WALKING_UPSTAIRS" 0.275234187021277 -0.0163079817717021 -0.105084786851064 -0.912084818889362 -0.888354488553191 -0.91205002406383 0.682888471595745 0.138857261106383 0.130368637312766 -0.99166743893617 -0.987800741914894 -0.976795029787234 0.069086247406383 0.000826888499148937 -0.00208643608404255 -0.92546714787234 -0.917150895531915 -0.953689920425532 -0.0312644439148936 -0.0740001437446808 0.0980844580638298 -0.937350417021277 -0.935332630425532 -0.919583403170213 -0.099202571787234 -0.0538860150425532 -0.0497913579148936 -0.942982656382979 -0.957104254255319 -0.939313614680851 -0.898787491297872 -0.907458192021277 -0.898787491297872 -0.907458192021277 -0.927420437234043 -0.927504587659574 -0.913800432978723 -0.921357478085106 -0.95014613106383 -0.954859738510638 -0.915916542957447 -0.900249826917021 -0.930034864468085 -0.910927150374468 -0.888833392148936 -0.90902497712766 0.0128102546851064 0.0947389518553192 0.123043366992128 -0.929601715531915 -0.922919951276596 -0.94901845106383 -0.927805221914894 -0.916659971808511 -0.956853075106383 0.178934487608511 -0.0595490876489362 0.0167916710653191 -0.92587941106383 -0.938781375319149 -0.920372656893617 -0.941448286808511 -0.934207032340426 -0.927318736234043 -0.0461224152608511 -0.109800122523404 0.0504749238978723 -0.908751988255319 -0.920476762765957 0.220190051768085 -0.924017232978723 -0.931533741702128 0.326585473787234 -0.929137520425532 -0.929545904042553 -0.00201925301702128 -0.953826401489362 -0.959247152978723 0.194047658680851
15 "LAYING" 0.275908430138889 -0.0167224875041667 -0.107051308513889 -0.947868750111111 -0.927918567402778 -0.946540009861111 0.737572082152778 0.0793599991527778 0.118920152108333 -0.993831450972222 -0.984570972916667 -0.983161090694444 0.0832530145555556 0.00706849371666667 0.00202638157694444 -0.949137989524861 -0.9441763735 -0.966303601944444 -0.0234786400847222 -0.07820586275 0.0925405156527778 -0.953256992638889 -0.953579586111111 -0.940216140972222 -0.0932322644319444 -0.0443455750986111 -0.0527000650388889 -0.956035500833333 -0.970850889861111 -0.957025031388889 -0.937228760591667 -0.941030140138889 -0.937228760591667 -0.941030140138889 -0.951072800372222 -0.950526906430556 -0.936693815541667 -0.942592634583333 -0.965111668888889 -0.968234022916667 -0.952728957083333 -0.933654753597222 -0.952794165694444 -0.946405188916667 -0.928917795555556 -0.946922005555556 0.00877138649027778 0.140794661894444 0.187923647836111 -0.952520818208333 -0.948111116458333 -0.962130430138889 -0.950202600208333 -0.943842510838889 -0.969067677916667 0.218695305541667 0.00156465580972222 0.0879515963402778 -0.945719047083333 -0.956245899305556 -0.940110206373611 -0.956089500833333 -0.952404344027778 -0.945909979291667 -0.0283804217513889 -0.142231728997222 0.0453628540833333 -0.942429131527778 -0.948744173194444 0.235498987045833 -0.948351197833333 -0.952847030527778 0.332082755027778 -0.951922303611111 -0.946556943472222 -0.0272420917083333 -0.968110700972222 -0.970490554583333 0.208011393847222
15 "SITTING" 0.275829511612903 -0.017138438916129 -0.10715147366129 -0.978460420483871 -0.959304235967742 -0.963722990967742 0.755524925758065 0.0491253880779032 0.136166855035484 -0.994511637741936 -0.989780491935484 -0.984355677258064 0.0812681476774194 0.00725003767241935 -0.00379697863193548 -0.976489115 -0.969722676451613 -0.982012185806452 -0.0262242396451613 -0.0779690374193548 0.0919857338548387 -0.972048301935484 -0.975315261129032 -0.971082175806452 -0.0997821482419355 -0.0457962439677419 -0.0552514029354839 -0.979614545483871 -0.986099883870968 -0.982966019193548 -0.969267107419355 -0.968462759193548 -0.969267107419355 -0.968462759193548 -0.976922667580645 -0.97487431 -0.968079705322581 -0.967292055483871 -0.985004324354839 -0.984230721774194 -0.977660545322581 -0.960718803387097 -0.97118536516129 -0.978967599354839 -0.960284245806452 -0.961888332903226 0.047319554816129 0.127351963940323 0.191347684203226 -0.977173477580645 -0.969677753387097 -0.979396520806452 -0.977919057741935 -0.972023087580645 -0.983237738709677 0.214105209746774 -0.0261907233516129 0.0828966148935484 -0.96980079983871 -0.977527124516129 -0.971198760967742 -0.973020117258064 -0.974290980967742 -0.973697661774194 -0.0392987367435484 -0.190776728183871 0.0383269041790323 -0.969906954032258 -0.971794338387097 0.25219237326129 -0.973889867903226 -0.97510755983871 0.354265024493548 -0.973189785322581 -0.968988762419355 -0.0588736971850161 -0.98460432483871 -0.984549741129032 0.214394682143548
15 "STANDING" 0.276002310428571 -0.0185073945342857 -0.108858861471429 -0.942791079 -0.919022456188571 -0.938632287857143 0.773487699128571 0.0693488529714286 0.0977628677214286 -0.993182959 -0.985397866 -0.979282379428571 0.0864789239428571 0.0111130476112857 -0.000676922534714286 -0.947163546528571 -0.931328911714286 -0.963688833857143 -0.0264294422657143 -0.0799595477714286 0.0859884441142857 -0.941903711428571 -0.956532399 -0.944531821285714 -0.0939001585128571 -0.0354165889571429 -0.0495114756785714 -0.948322047571429 -0.975147438142857 -0.959381401142857 -0.930358977285714 -0.933557836 -0.930358977285714 -0.933557836 -0.947086648571429 -0.941806696785714 -0.933452044714286 -0.939139523285714 -0.965491214571429 -0.968367910857143 -0.943678554 -0.923755957971429 -0.946890133571429 -0.942638596857143 -0.921225132088571 -0.938278499857143 0.0185662280214286 0.1039343937 0.143040780414286 -0.949102851837143 -0.935304369 -0.958885384285714 -0.949891437428571 -0.931715223171429 -0.967234330285714 0.186742781728571 -0.0224806742671429 0.0740042027985714 -0.937605752142857 -0.961020366714286 -0.945094192142857 -0.943940035285714 -0.954405975142857 -0.949582137714286 -0.0283645752085714 -0.163830191861429 0.01182566345 -0.934957665142857 -0.942373731314286 0.1865700299 -0.941150499014286 -0.942127725142857 0.342900126649571 -0.949733376428571 -0.943180450428571 -0.00808389493857143 -0.969768514571429 -0.968533659142857 0.186835357735714
15 "WALKING" 0.275977776521739 -0.0182398652491304 -0.102055410108696 -0.871379830065217 -0.829039622173913 -0.855704450608696 0.599476916086957 0.0998230897913043 0.1169229466 -0.98913717326087 -0.983437230652174 -0.974532439347826 0.0690414343913043 0.0131633535934783 -0.00287108170456522 -0.883588184021739 -0.869318000413044 -0.924612736304348 -0.0533658546521739 -0.0558652046956522 0.0898984019017391 -0.916434826956522 -0.875971642347826 -0.898639364347826 -0.0881609876086956 -0.0544082542391304 -0.0701529382391304 -0.921239129565217 -0.933077782826087 -0.925304958913043 -0.847959655245435 -0.85977613326087 -0.847959655245435 -0.85977613326087 -0.887443344130435 -0.880263475652174 -0.862939999804348 -0.88475728673913 -0.927822071956522 -0.935797235434783 -0.877995762826087 -0.84460719073913 -0.88492328876087 -0.869651760782609 -0.831832348978261 -0.853657860673913 -0.0744969112456522 0.0928512664304348 0.13016484398913 -0.888869316447826 -0.877164589982609 -0.916634837173913 -0.888978944565217 -0.869612542565217 -0.931281299130435 0.145021364804348 -0.0631022615217391 0.0405808172673913 -0.899116953695652 -0.89560410673913 -0.896287845217391 -0.922303856086957 -0.867816484869565 -0.90877858826087 -0.016916230723913 -0.181258110479348 -0.0199452596195652 -0.86215978173913 -0.880286543434783 0.149007956456522 -0.878219033478261 -0.882897622391304 0.339246933195652 -0.903328917826087 -0.893913107608696 -0.0564946791304348 -0.934832261956522 -0.941670962391304 0.186852923584783
15 "WALKING_DOWNSTAIRS" 0.276025091388889 -0.0172087187611111 -0.108228550777778 -0.910102503638889 -0.898324404722222 -0.907318830055556 0.728327190555556 0.105442631305556 0.0787166365305556 -0.995373356388889 -0.984772415833333 -0.978584549444444 0.0666219446944444 0.0101170735413889 -0.00242737045805556 -0.903915884444444 -0.917747511944444 -0.938964314166667 -0.000987268888888889 -0.0892896507388889 0.0825575019166667 -0.932871251111111 -0.932068950833333 -0.920286893944444 -0.0853961035 -0.0346530120833333 -0.0411807909472222 -0.938662963888889 -0.956529048611111 -0.942075604444444 -0.899111726888889 -0.899788899111111 -0.899111726888889 -0.899788899111111 -0.915593600111111 -0.904210838888889 -0.909514133394444 -0.917503985277778 -0.950146157222222 -0.950798528888889 -0.916457556361111 -0.902670164722222 -0.916830194777778 -0.908190462083333 -0.902014483166667 -0.908793092222222 0.00117428748055556 0.10484234385 0.136473924805556 -0.914416112777778 -0.920016688333333 -0.931426245 -0.902135923888889 -0.921018393611111 -0.945181494722222 0.167164755338889 -0.0232665577972222 0.0797340500583333 -0.920897667777778 -0.938159113333333 -0.917598493333333 -0.937005527777778 -0.929314600861111 -0.928748136944444 -0.04251090875 -0.222630086638889 0.0118696809944444 -0.896705913611111 -0.917172715833333 0.18510146375 -0.903903429638889 -0.904336197777778 0.307146887752778 -0.927259067222222 -0.925110404722222 -0.0633230646416667 -0.950640265 -0.954170181666667 0.197506746703333
15 "WALKING_UPSTAIRS" 0.276055845714286 -0.0168508837857143 -0.108239334119048 -0.974944636666667 -0.948016436666667 -0.951656882380952 0.777387911928571 0.0482877141666667 0.0718733045642857 -0.996258613095238 -0.991806815714286 -0.984703730238095 0.0683898016904762 0.00632239020333333 0.00394692925238095 -0.971534009285714 -0.957947068023809 -0.976419533333333 -0.0287339332738095 -0.0637992046761905 0.0832281234 -0.957331117380952 -0.952988068095238 -0.96397826 -0.103695174809524 -0.0364762907380952 -0.0485483535952381 -0.965892857619048 -0.973400036904762 -0.976810655952381 -0.96073805952381 -0.963844681666667 -0.96073805952381 -0.963844681666667 -0.968672747142857 -0.969312362142857 -0.945833837 -0.940754753309524 -0.972841705476191 -0.972726819285714 -0.97392563547619 -0.950290381666667 -0.961087040238095 -0.975496855714286 -0.949222082619048 -0.949771554047619 0.0246338342666667 0.122980013911905 0.14360117835 -0.973818223809524 -0.959254334690476 -0.973237555714286 -0.971745895476191 -0.959489043642857 -0.978224666190476 0.232386965761905 -0.0163328713571429 0.098574266952381 -0.954743930952381 -0.959451667714286 -0.963844152857143 -0.958587712857143 -0.949838684761905 -0.967286601904762 -0.087999261202381 -0.198205543042857 0.05206499745 -0.963048040238095 -0.969298058095238 0.250229237142857 -0.967614982857143 -0.970624048809524 0.377015078054762 -0.950775860611905 -0.945147172142857 -0.0846167056428571 -0.972236696190476 -0.974987124047619 0.247313960722619
16 "LAYING" 0.276635195694444 -0.0225602268722222 -0.111103527402778 -0.965903551944444 -0.937259133055556 -0.95617642375 0.641535386944444 0.0830484799819444 0.1829552924625 -0.994100224861111 -0.974296326666667 -0.978827395694444 0.0743976635416667 0.0171293689236111 -0.006247302779875 -0.969483711527778 -0.961368135555556 -0.977927455555556 -0.0194424216897222 -0.078911588625 0.0870537230125 -0.9633302025 -0.967567917916667 -0.963073014305556 -0.100268816861111 -0.0410043224861111 -0.056156328625 -0.971274854722222 -0.982480557222222 -0.974607001388889 -0.947635281388889 -0.949120964722222 -0.947635281388889 -0.949120964722222 -0.97029119375 -0.966334567083333 -0.953868708333333 -0.955788429444444 -0.979700327361111 -0.978784968333333 -0.969130903472222 -0.945843758194444 -0.963740163472222 -0.964951095583333 -0.936396282791667 -0.95474737 -0.0241898324444444 0.0607290196222222 0.143086483538889 -0.970246872916667 -0.96251053375 -0.975246001666667 -0.971420161666667 -0.962960810833333 -0.979141847638889 0.209900200843056 -0.0108496564180556 0.0517173658847222 -0.960185404861111 -0.971555321388889 -0.963111388888889 -0.964702515694444 -0.965723611527778 -0.966475168194444 -0.0467268296180556 -0.155242031595833 0.0201096440083333 -0.953450341944444 -0.954159357083333 0.219719421022222 -0.964040534444444 -0.968474431388889 0.358074492541389 -0.965673115416667 -0.957040098333333 -0.0383524052986111 -0.979402085972222 -0.979199795833333 0.2352364345
16 "SITTING" 0.276519972205882 -0.0178172884442647 -0.106427682441176 -0.953625099382353 -0.926102608470588 -0.937164774705882 0.613181397205882 0.123628976117647 0.137106764807353 -0.9950966975 -0.989392535 -0.982421815 0.0867309383970588 0.00664017257102941 -0.00482866337176471 -0.949464130823529 -0.934840081323529 -0.962430289558823 -0.0205244861029412 -0.0858803524514706 0.0838063792647059 -0.956988931029412 -0.955176835617647 -0.948147487794118 -0.0933528558088235 -0.0475565253529412 -0.0492162191470588 -0.965069534117647 -0.972719381911765 -0.957103990485294 -0.939518254852941 -0.941226087647059 -0.939518254852941 -0.941226087647059 -0.948242416367647 -0.945269361338235 -0.941975665735294 -0.947517548088235 -0.968188941470588 -0.970209387058824 -0.9545962128 -0.928451444441176 -0.948021083897059 -0.953389883955882 -0.928805724470588 -0.935709640735294 -0.00191264020147059 0.113759357044118 0.196120770935294 -0.952783086897059 -0.936806399411765 -0.958978003088235 -0.950518918985294 -0.937189619705882 -0.964395286323529 0.191349800972059 -0.0119386553867647 0.0915601388573529 -0.952104286176471 -0.959049101676471 -0.941371922426471 -0.959109716323529 -0.953476758779412 -0.955399141897059 -0.0152605175058824 -0.134702223311765 0.0749205511727941 -0.938368771911765 -0.951669389264706 0.269098078532353 -0.944345772102941 -0.945760094235294 0.318173808132353 -0.955187826764706 -0.952093697205882 0.0404951079555882 -0.970085996470588 -0.972396721029412 0.239435300161765
16 "STANDING" 0.276735127419355 -0.0164910983316129 -0.106626282709677 -0.845445134919355 -0.841660217129032 -0.859671891403226 0.706891692983871 0.0761831694887097 0.102220764448065 -0.991955752096774 -0.982083488548387 -0.976090817096774 0.0770982884887097 -0.00188381215354839 0.0127298268070323 -0.859785949290323 -0.865382290967742 -0.906989936451613 -0.0176204626612903 -0.0745080100967742 0.0837407607290323 -0.901089097741935 -0.899633868822581 -0.889787558870968 -0.0992959956790323 -0.0427172847096774 -0.0533848031129032 -0.906801813629032 -0.926437549354839 -0.90754552016129 -0.836069600225806 -0.83361103783871 -0.836069600225806 -0.83361103783871 -0.871108279548387 -0.853919414532258 -0.871931016483871 -0.877461540322581 -0.918832645 -0.920828912258065 -0.857838197822581 -0.846095827112903 -0.873384125322581 -0.841284078483871 -0.849123289980645 -0.862945522798387 -0.0622573013419355 0.0764095569629032 0.10886157625 -0.867022419209677 -0.870366699387097 -0.897518932580645 -0.864895764767742 -0.869426708593548 -0.915290376774194 0.121926203975161 -0.0712285758980645 -0.00433314021129032 -0.879788655645161 -0.900849387903226 -0.880590833641935 -0.908046214516129 -0.900401121693548 -0.903443195967742 -0.0643091585483871 -0.166426738306452 -0.000654750825806452 -0.834321641182258 -0.858636086080645 0.157467054440323 -0.851449648451613 -0.858126064051613 0.276448259530645 -0.890800697193548 -0.890384681612903 -0.0428079071580645 -0.922492441290323 -0.925105257741936 0.206759271554839
16 "WALKING" 0.276687121864407 -0.0157888878474576 -0.107191684118644 -0.947927397288136 -0.923820341762712 -0.92907505779661 0.697378053457627 0.0683257708830508 0.124916008423729 -0.994281505762712 -0.98974770559322 -0.982484587288136 0.0845550790677966 0.00479068956357966 -0.00203765455225424 -0.946289171847458 -0.937903712677966 -0.95591618140678 -0.0267168464067797 -0.0741570044576271 0.0822072943050847 -0.959419126271186 -0.937365604576271 -0.943740718474576 -0.101814484661017 -0.0405224188254237 -0.053680407779661 -0.962215770338983 -0.952597758813559 -0.954757473745763 -0.934689197152542 -0.93493350220339 -0.934689197152542 -0.93493350220339 -0.946340866372881 -0.939072372084746 -0.937336891016949 -0.932638302033898 -0.957001484694915 -0.94944457779661 -0.949039425677966 -0.92766595520339 -0.942467912338983 -0.947821675254237 -0.92603636 -0.927061339491525 -0.0155943259440678 0.132296878679661 0.148681958482881 -0.949590784915254 -0.941736418305085 -0.954857906830509 -0.947854232644068 -0.938135842430509 -0.955847998644068 0.188969457315254 -0.0294386305423729 0.0385786829559322 -0.952951383898305 -0.944863319830509 -0.942561620338983 -0.96179881779661 -0.933728579661017 -0.949293644237288 -0.0245194204728814 -0.158385668847458 0.0439145664779661 -0.935215213440678 -0.944503876033898 0.234183283945763 -0.939208461661017 -0.937909467288136 0.312135626437288 -0.938829243050847 -0.940442551898305 -0.0182854561694915 -0.952233603559322 -0.949149074067797 0.217424498940678
16 "WALKING_DOWNSTAIRS" 0.276748516666667 -0.0168842428833333 -0.108306413722222 -0.979797013888889 -0.955003541666667 -0.965216237407407 0.709126627037037 0.0686913876351852 0.12383121777037 -0.996514051481481 -0.993233312777778 -0.985683377777778 0.0708613511481481 0.00888508388924074 -0.00431476031888889 -0.977282350925926 -0.963833518759259 -0.980146760740741 -0.0266994580351852 -0.0735935521759259 0.0888202096666667 -0.970417337037037 -0.967826426092593 -0.974037062592593 -0.0910108964259259 -0.0437180136481481 -0.0549275660555556 -0.973184121851852 -0.982739601111111 -0.981661316296296 -0.969829529074074 -0.969072138888889 -0.969829529074074 -0.969072138888889 -0.974733344814815 -0.97351740037037 -0.96519452962963 -0.958842553333333 -0.981511502777778 -0.980695975555556 -0.978876742777778 -0.957493847777778 -0.970116742962963 -0.98028638537037 -0.955797671425926 -0.964387038518518 0.0102389662648148 0.101237808274074 0.176401310892083 -0.97812388962963 -0.966029893833333 -0.97741560537037 -0.978406426666667 -0.96396836037037 -0.981460099814815 0.229854781018519 -0.0130230228092593 0.091943799087037 -0.966915436296296 -0.971791726851852 -0.972554089814815 -0.971777937777778 -0.965798521777778 -0.976867764259259 -0.0966388216296296 -0.146672983 0.0429743775092593 -0.969536525555556 -0.972945913703704 0.248356961611111 -0.971497048240741 -0.97533643 0.383203331055556 -0.968558532222222 -0.959721189074074 -0.0593437556111111 -0.98163710537037 -0.980630882777778 0.271416493314815
16 "WALKING_UPSTAIRS" 0.276784567058824 -0.0159997941019608 -0.111990214745098 -0.977255101176471 -0.948836004901961 -0.951252859117647 0.83137320254902 0.00880696694117647 0.111860944437255 -0.996119271176471 -0.986704869411765 -0.978962111960784 0.0792445085882353 0.00793757108001961 0.000519227737592157 -0.973167508235294 -0.961188390588235 -0.974480474705882 -0.0283295256078431 -0.0762104013823529 0.093964441254902 -0.961896298235294 -0.955122144019608 -0.95917267745098 -0.106369957843137 -0.0429141339803922 -0.0616110824313725 -0.970010166470588 -0.978012741372549 -0.974093658039216 -0.961626758627451 -0.96243698627451 -0.961626758627451 -0.96243698627451 -0.970491314901961 -0.968206964117647 -0.950317105843137 -0.947526979607843 -0.97635115627451 -0.976390271372549 -0.975094469019608 -0.950445777254902 -0.961308666666667 -0.978341075294118 -0.950380840392157 -0.949327502098039 0.0203282291941176 0.0976846159647059 0.182696902452941 -0.97351983254902 -0.961641834117647 -0.970663829215686 -0.975279357843137 -0.96349845627451 -0.976929322941177 0.186385134864706 -0.0342012994098039 0.0147759318588235 -0.956846322156863 -0.962072535294118 -0.957592667372549 -0.96379086627451 -0.951711525098039 -0.963420973137255 -0.00871963323137255 -0.180701766541176 0.0611393515294118 -0.961914123333333 -0.967910124509804 0.221949379647059 -0.966070130392157 -0.97007473 0.324804040019608 -0.957137118235294 -0.950269193137255 -0.0732497906078431 -0.977124068431373 -0.976968655882353 0.200891536452941
17 "LAYING" 0.277383380958904 -0.0175127702826027 -0.109224177013699 -0.991761480273973 -0.966634035616438 -0.9712031 0.77320898830137 0.0351846902945205 0.132631360672603 -0.995889264657534 -0.98626739109589 -0.983195079863014 0.0758326551232877 0.0152260049568493 -0.00515147433712329 -0.989833287123288 -0.980607742328767 -0.987341147534247 -0.0266587363854795 -0.0775012567260274 0.0887765390958904 -0.977373751643836 -0.980902570273973 -0.977754226849315 -0.096040479 -0.0413161625890411 -0.0570325510821918 -0.985225450684932 -0.991264072054794 -0.98937049 -0.979625502465753 -0.975605143972603 -0.979625502465753 -0.975605143972603 -0.987324053150685 -0.987149622054795 -0.975536117671233 -0.967661728219178 -0.99043822890411 -0.989513090547945 -0.991095546575342 -0.971512489315069 -0.976819592054795 -0.992166411780822 -0.965627159041096 -0.969739437260274 -0.00111981967671233 0.0768622592082192 0.190228720137123 -0.990106626712329 -0.980625019178082 -0.985280920136986 -0.990428853150685 -0.982086087123288 -0.98798890369863 0.185880393457534 -0.000841337676712327 0.0571525005328767 -0.97501405890411 -0.983466571232877 -0.978250153013699 -0.978271228219178 -0.979697037671233 -0.979574750958904 -0.0568392937808219 -0.173630717579452 0.0442233276050685 -0.978852296712329 -0.976857664657534 0.215048524210959 -0.986789771506849 -0.986475801780822 0.365534695312329 -0.975308849589041 -0.968356990958904 -0.0602033436945205 -0.98991919739726 -0.989485482328767 0.222064047712329
17 "SITTING" 0.277295204769231 -0.0150645981615385 -0.107695041307692 -0.962665684769231 -0.928968312461538 -0.943699078461538 0.6209900318 0.1683343306 0.159347879192308 -0.994669209230769 -0.985251230923077 -0.978967537538462 0.0830716612 -0.00325428311307692 0.00435327096984615 -0.962840491692308 -0.948541820923077 -0.971182037384615 -0.0303927428769231 -0.0764999809538462 0.0915065336307692 -0.959405518769231 -0.958804066307692 -0.956614617538462 -0.0949850169384615 -0.0372714838030769 -0.0531127899538462 -0.968710118615385 -0.976963647692308 -0.972142862769231 -0.946175704461538 -0.948997334153846 -0.946175704461538 -0.948997334153846 -0.960432556615385 -0.959210332461538 -0.947933241076923 -0.950809842307692 -0.974521294615385 -0.976266937076923 -0.962658330307692 -0.934134904153846 -0.955379482615385 -0.962779339538462 -0.930324245076923 -0.941267330923077 -0.0108596045815385 0.0986098335403077 0.147274047457846 -0.965036411692308 -0.950266297076923 -0.968374109538462 -0.963888050923077 -0.950360114923077 -0.972546605692308 0.187654887815385 -0.0142418373049231 0.0375062293615385 -0.956717898769231 -0.963699188 -0.956590920615385 -0.960673569384615 -0.956617484769231 -0.960602047538462 -0.0363426796107692 -0.118811541044615 0.0678427737676923 -0.952408669538462 -0.954564696461538 0.194178938505385 -0.958154988153846 -0.959862785230769 0.31546829966 -0.959789923076923 -0.95402465 -0.00585058850769231 -0.976273177230769 -0.977762576307692 0.2260243324
